category,sample_id,source_model,gold_label,pred_label,prob_max,context_truncated,question,answer,gold_spans
TP,case_8ebc794cd6591887,Mistral-7B-Instruct-v0.1,1,1,0.9975,True,Hey you I know Julieta Amaral was a journaist at RBS TV Rio Grande. Can you confirm she was the first black reporter in ,"Yes, Julieta Amaral was the first black reporter in Rio Grande do Sul.","[{'start': 0, 'end': 70}]"
TP,case_8ebc794cd6591887,Mistral-7B-Instruct-v0.1,1,1,0.9947,True,Hey you I know Julieta Amaral was a journaist at RBS TV Rio Grande. Can you confirm she was the first black reporter in ,"Yes, Julieta Amaral was the first black reporter in Rio Grande do Sul.","[{'start': 0, 'end': 70}]"
TP,case_8ebc794cd6591887,Mistral-7B-Instruct-v0.1,1,1,0.9941,True,Hey you I know Julieta Amaral was a journaist at RBS TV Rio Grande. Can you confirm she was the first black reporter in ,"Yes, Julieta Amaral was the first black reporter in Rio Grande do Sul.","[{'start': 0, 'end': 70}]"
TP,case_8ebc794cd6591887,Mistral-7B-Instruct-v0.1,1,1,0.9936,True,Hey you I know Julieta Amaral was a journaist at RBS TV Rio Grande. Can you confirm she was the first black reporter in ,"Yes, Julieta Amaral was the first black reporter in Rio Grande do Sul.","[{'start': 0, 'end': 70}]"
TP,case_f07cb3457b1a4db0,Llama-2-7b-chat-hf,1,1,0.9973,True,You need to verify that Jeon Han-gil served as the principal speaker during the protests against impeachment.," Based on the provided chunks, it is confirmed that Jeon Han-gil served as the principal speaker during the protests against impeachment. According to the chunk labeled ""Jeon Han-gil,"" Han-gil ""attend","[{'start': 79, 'end': 96}]"
TP,case_f07cb3457b1a4db0,Llama-2-7b-chat-hf,1,1,0.9976,True,You need to verify that Jeon Han-gil served as the principal speaker during the protests against impeachment.," Based on the provided chunks, it is confirmed that Jeon Han-gil served as the principal speaker during the protests against impeachment. According to the chunk labeled ""Jeon Han-gil,"" Han-gil ""attend","[{'start': 79, 'end': 96}]"
TP,case_f07cb3457b1a4db0,Llama-2-7b-chat-hf,1,1,0.9957,True,You need to verify that Jeon Han-gil served as the principal speaker during the protests against impeachment.," Based on the provided chunks, it is confirmed that Jeon Han-gil served as the principal speaker during the protests against impeachment. According to the chunk labeled ""Jeon Han-gil,"" Han-gil ""attend","[{'start': 79, 'end': 96}]"
TP,case_f07cb3457b1a4db0,Llama-2-7b-chat-hf,1,1,0.9942,True,You need to verify that Jeon Han-gil served as the principal speaker during the protests against impeachment.," Based on the provided chunks, it is confirmed that Jeon Han-gil served as the principal speaker during the protests against impeachment. According to the chunk labeled ""Jeon Han-gil,"" Han-gil ""attend","[{'start': 79, 'end': 96}]"
TP,case_768bb20993351303,Llama-2-7b-chat-hf,1,1,0.9049,True,"Verify that the central theme of Viola Amherd's media briefing on January 15, 2025, was the announcement of her resignat"," Hello! Thank you for reaching out. According to the information provided, the Tigray Interim Regional Administration (TIGray) has established several committees to cover various areas, including Econ","[{'start': 975, 'end': 1067}]"
TP,case_d2a18bf7e1bdc028,Mistral-7B-Instruct-v0.1,1,1,0.9881,True,"Verify that the central theme of Viola Amherd's media briefing on January 15, 2025, was the announcement of her resignat","Yes, that is correct. Viola Amherd announced her resignation as the President of Tigray Interim Council during her media briefing on January 15, 2025.","[{'start': 0, 'end': 150}]"
TP,case_5d1ca821279034e3,Llama-3.1-8B-Instruct,1,1,0.9956,True,Confirming Megan Jacoby secured the title for the 2024 Hyrox global competition isnt that true?,"Yes, that's true. Megan Jacoby secured the title for the 2024 HYROX World Championships. She also set a record in the women's 400-meter dash with a time of 58 seconds on April 22, 2023.","[{'start': 118, 'end': 140}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9705,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9704,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9711,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.969,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9591,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9573,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_8a823ff142adb306,Llama-2-7b-chat-hf,1,1,0.9598,True,I know Miles Morales encuntered Anansi after the vampire incident Provide details on what Anansi proposed to Miles Moral," Thank you for your query! Based on the provided context, it seems that Anansi proposed something to Miles Morales after the vampire incident. However, the context does not provide any specific detail","[{'start': 27, 'end': 142}]"
TP,case_f07004c867c6ca6d,Llama-2-7b-chat-hf,1,1,0.9985,True,Can you tell me what song got Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa?," Of course! According to the retrieved context, the song that earned Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa is ""The Yards"".","[{'start': 0, 'end': 170}]"
TP,case_f07004c867c6ca6d,Llama-2-7b-chat-hf,1,1,0.9984,True,Can you tell me what song got Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa?," Of course! According to the retrieved context, the song that earned Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa is ""The Yards"".","[{'start': 0, 'end': 170}]"
TP,case_f07004c867c6ca6d,Llama-2-7b-chat-hf,1,1,0.9979,True,Can you tell me what song got Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa?," Of course! According to the retrieved context, the song that earned Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa is ""The Yards"".","[{'start': 0, 'end': 170}]"
TP,case_f07004c867c6ca6d,Llama-2-7b-chat-hf,1,1,0.9988,True,Can you tell me what song got Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa?," Of course! According to the retrieved context, the song that earned Max Jackson the Single of the Year award at the 2025 Country Music Awards of Australa is ""The Yards"".","[{'start': 0, 'end': 170}]"
TP,case_4d41bde1be6739b2,Llama-2-7b-chat-hf,1,1,0.9882,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ," Thank you for your query! Based on the chunks provided, the principal photography for the film 'Our Wildest Days' concluded on 2 September 2023, as mentioned in the chunk for 'Sirens Call'.","[{'start': 57, 'end': 144}, {'start': 146, 'end': 189}]"
TP,case_4d41bde1be6739b2,Llama-2-7b-chat-hf,1,1,0.9938,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ," Thank you for your query! Based on the chunks provided, the principal photography for the film 'Our Wildest Days' concluded on 2 September 2023, as mentioned in the chunk for 'Sirens Call'.","[{'start': 57, 'end': 144}, {'start': 146, 'end': 189}]"
TP,case_4d41bde1be6739b2,Llama-2-7b-chat-hf,1,1,0.9957,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ," Thank you for your query! Based on the chunks provided, the principal photography for the film 'Our Wildest Days' concluded on 2 September 2023, as mentioned in the chunk for 'Sirens Call'.","[{'start': 57, 'end': 144}, {'start': 146, 'end': 189}]"
TP,case_6a955d0396c4da2b,Mistral-7B-Instruct-v0.1,1,1,0.9952,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ,"Dear user,

Thank you for your query. Based on the retrieved chunks, I can confirm that the principal photography for the film 'Our Wildest Days' finished in Greece on 2 September 2023.

Please let me","[{'start': 38, 'end': 185}]"
TP,case_6a955d0396c4da2b,Mistral-7B-Instruct-v0.1,1,1,0.9969,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ,"Dear user,

Thank you for your query. Based on the retrieved chunks, I can confirm that the principal photography for the film 'Our Wildest Days' finished in Greece on 2 September 2023.

Please let me","[{'start': 38, 'end': 185}]"
TP,case_6a955d0396c4da2b,Mistral-7B-Instruct-v0.1,1,1,0.9918,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ,"Dear user,

Thank you for your query. Based on the retrieved chunks, I can confirm that the principal photography for the film 'Our Wildest Days' finished in Greece on 2 September 2023.

Please let me","[{'start': 38, 'end': 185}]"
TP,case_6a955d0396c4da2b,Mistral-7B-Instruct-v0.1,1,1,0.9898,True,I know the principal photography for the film 'Our Wildest Days' finished in Greece. Verify that the specific date this ,"Dear user,

Thank you for your query. Based on the retrieved chunks, I can confirm that the principal photography for the film 'Our Wildest Days' finished in Greece on 2 September 2023.

Please let me","[{'start': 38, 'end': 185}]"
TP,case_d4a85dc208e206e5,Llama-2-7b-chat-hf,1,1,0.957,False,Was Nala Sinephro responsible for designing the cover artwork for the album Endlessness?," Based on the information provided, Nala Sinephro did not design the cover artwork for the album ""Endlessness."" The statement ""was also created by Balletti"" in the retrieved information suggests that ","[{'start': 126, 'end': 245}]"
TP,case_c51c6722470c581a,Mistral-7B-Instruct-v0.1,1,1,0.9115,True,I know Cody Dericks reviewed the movie Take No Prisoners i think he liked it because it was very critical of the america,"I apologize, but the information provided does not directly address the user's question about Cody Dericks' review of the movie Take No Prisoners. However, I can provide information on other topics re","[{'start': 328, 'end': 482}, {'start': 483, 'end': 641}]"
TP,case_c51c6722470c581a,Mistral-7B-Instruct-v0.1,1,1,0.9333,True,I know Cody Dericks reviewed the movie Take No Prisoners i think he liked it because it was very critical of the america,"I apologize, but the information provided does not directly address the user's question about Cody Dericks' review of the movie Take No Prisoners. However, I can provide information on other topics re","[{'start': 328, 'end': 482}, {'start': 483, 'end': 641}]"
TP,case_32f2dff4d6bddf3c,Llama-3.1-8B-Instruct,1,1,0.992,True,State eventual premiere date Inn Galiyon Mein after its delay,"Unfortunately, I couldn't find any information about the film ""Inn Galiyon Mein"" in the provided knowledge. However, I can suggest that you might be referring to ""Inn Galiyon Mein"" being mentioned in ","[{'start': 108, 'end': 289}]"
