question_id,expanded_sample_id,source_model,source_split,source_row_index,partition,n_claims,n_hallucinations,gold_faithful,answer_length,n_chunks
974,case_fb5fc7b95063b8cb,Mistral-7B-Instruct-v0.3,train,1493,train,1,0,True,94,4
1168,case_0888d7678fd2ccd9,Llama-2-7b-chat-hf,train,1496,train,3,0,True,302,5
1168,case_634955808049dbc8,Mistral-7B-Instruct-v0.3,train,1496,train,1,0,True,102,5
1168,case_96a92428bbdc3291,Llama-2-7b-chat-hf,train,1497,train,2,1,False,157,5
1168,case_eacd8868d76fa994,Mistral-7B-Instruct-v0.3,train,1497,train,1,0,True,306,5
583,case_988f4244bdcd2ac3,Llama-2-7b-chat-hf,train,1498,train,2,0,True,1169,4
583,case_66d6c0fcf784b368,Mistral-7B-Instruct-v0.3,train,1498,train,2,0,True,410,4
583,case_31a63c39dea316ee,Llama-2-7b-chat-hf,train,1499,train,1,3,False,2161,4
583,case_5bec5d0fba0b0323,Mistral-7B-Instruct-v0.3,train,1499,train,1,0,True,523,4
1545,case_0ac5e2cb94890b85,Llama-2-7b-chat-hf,train,1500,train,1,0,True,493,1
1545,case_e151d6f7225a2067,Mistral-7B-Instruct-v0.3,train,1500,train,1,0,True,143,1
1545,case_c7908ff503f6ce0d,Llama-2-7b-chat-hf,train,1501,train,1,1,False,609,1
1545,case_9ec670bbb97a2b34,Mistral-7B-Instruct-v0.3,train,1501,train,1,0,True,195,1
755,case_95c123d23bb5bb41,Llama-2-7b-chat-hf,train,1502,train,1,1,False,281,1
755,case_e210d3df473e2cc9,Mistral-7B-Instruct-v0.3,train,1502,train,1,0,True,182,1
755,case_aef421867558de09,Llama-2-7b-chat-hf,train,1503,train,3,1,False,532,1
755,case_3f33eeb20ee65b31,Mistral-7B-Instruct-v0.3,train,1503,train,1,1,False,287,1
2361,case_8278d260832eba3a,Llama-2-7b-chat-hf,train,1506,train,3,1,False,357,4
2361,case_6be67071583710ff,Mistral-7B-Instruct-v0.3,train,1506,train,1,0,True,198,4
2361,case_7da2dabb96dc4fc3,Llama-2-7b-chat-hf,train,1507,train,3,0,True,550,4
2361,case_eaf7b7e5a432f054,Mistral-7B-Instruct-v0.3,train,1507,train,2,0,True,248,4
503,case_efe138a99632c568,Llama-2-7b-chat-hf,train,1508,train,1,2,False,535,2
503,case_ec1e32ac5f99cdd0,Mistral-7B-Instruct-v0.3,train,1508,train,1,2,False,493,2
503,case_3a16b2f8ffa3f020,Llama-2-7b-chat-hf,train,1509,train,2,7,False,752,2
503,case_49869c5bc545381a,Mistral-7B-Instruct-v0.3,train,1509,train,1,0,True,417,2
2262,case_bb9200ff4c2f8f27,Llama-2-7b-chat-hf,train,1512,train,2,0,True,163,1
2262,case_ff16bcfeb5e4cb2f,Mistral-7B-Instruct-v0.3,train,1512,train,1,0,True,126,1
2262,case_cd8585dd7699bc6e,Llama-2-7b-chat-hf,train,1513,train,2,1,False,245,1
2262,case_6d1616668ad6cef7,Mistral-7B-Instruct-v0.3,train,1513,train,2,0,True,155,1
2296,case_e41c69958bb76d9a,Llama-2-7b-chat-hf,train,1514,train,1,2,False,697,2
2296,case_4317e1d48151e0c3,Mistral-7B-Instruct-v0.3,train,1514,train,1,0,True,281,2
2296,case_7e3ad74800fe9d77,Llama-2-7b-chat-hf,train,1515,train,1,2,False,464,2
2296,case_558a72ddf151a66e,Mistral-7B-Instruct-v0.3,train,1515,train,1,0,True,195,2
1977,case_abea2bfa07ada78a,Llama-2-7b-chat-hf,train,1516,train,1,3,False,393,1
1977,case_dd7f35c4c1f770fe,Mistral-7B-Instruct-v0.3,train,1516,train,1,0,True,121,1
1977,case_13790f2b3e860267,Llama-2-7b-chat-hf,train,1517,train,1,0,True,212,1
1977,case_0681043c26202976,Mistral-7B-Instruct-v0.3,train,1517,train,1,0,True,90,1
2330,case_418c461f35d84b3e,Llama-2-7b-chat-hf,train,1518,train,2,0,True,275,5
2330,case_1a60287981b40c1f,Mistral-7B-Instruct-v0.3,train,1518,train,2,1,False,247,5
2330,case_2edf6caa24270b2a,Llama-2-7b-chat-hf,train,1519,train,2,0,True,443,5
2330,case_c5836e851c4666af,Mistral-7B-Instruct-v0.3,train,1519,train,1,0,True,226,5
1303,case_36e1e66fb0a74010,Llama-2-7b-chat-hf,train,1520,train,2,0,True,310,3
1303,case_3348ec0a717e5a4c,Mistral-7B-Instruct-v0.3,train,1520,train,1,0,True,120,3
1303,case_050aac984629e1ab,Llama-2-7b-chat-hf,train,1521,train,2,1,False,147,3
1303,case_5953b29103e35baa,Mistral-7B-Instruct-v0.3,train,1521,train,2,3,False,285,3
344,case_7bd0c40a8d16ebf0,Llama-2-7b-chat-hf,train,1522,train,1,0,True,204,5
344,case_77f2a56a80c1167e,Mistral-7B-Instruct-v0.3,train,1522,train,2,0,True,126,5
344,case_d9ba3f4555354003,Llama-2-7b-chat-hf,train,1523,train,1,1,False,496,5
344,case_24185ce2b176e523,Mistral-7B-Instruct-v0.3,train,1523,train,1,0,True,238,5
1478,case_2ec86d845a72658c,Llama-2-7b-chat-hf,train,1524,train,1,1,False,685,2
1478,case_1c0fe94ef4460d4a,Mistral-7B-Instruct-v0.3,train,1524,train,1,0,True,109,2
1478,case_216fb3b02e469401,Llama-2-7b-chat-hf,train,1525,train,1,0,True,611,2
1478,case_0f7b81c7509a8481,Mistral-7B-Instruct-v0.3,train,1525,train,2,0,True,419,2
1623,case_213a52856c221342,Llama-2-7b-chat-hf,train,1526,train,1,1,False,320,3
1623,case_0d4a979180466f78,Mistral-7B-Instruct-v0.3,train,1526,train,1,0,True,77,3
1623,case_352c52344dedf13c,Llama-2-7b-chat-hf,train,1527,train,2,1,False,351,3
1623,case_b068e51768632358,Mistral-7B-Instruct-v0.3,train,1527,train,2,0,True,568,3
2238,case_6c9ed2dde6f57bc7,Llama-2-7b-chat-hf,train,1528,dev,2,8,False,496,4
2238,case_10595fc85d47384a,Mistral-7B-Instruct-v0.3,train,1528,dev,3,0,True,599,4
2128,case_3e0a43f854b74acb,Llama-2-7b-chat-hf,train,1529,train,2,1,False,373,1
2128,case_5c4c497987b1028c,Mistral-7B-Instruct-v0.3,train,1529,train,1,1,False,218,1
1864,case_022f8135f56df007,Llama-2-7b-chat-hf,train,1530,dev,2,1,False,403,5
1864,case_16aa93b709cf4a7e,Mistral-7B-Instruct-v0.3,train,1530,dev,2,0,True,306,5
1864,case_956a0be62b9a4412,Llama-2-7b-chat-hf,train,1531,dev,2,1,False,469,5
1864,case_fdc0eb8ee2cb22d7,Mistral-7B-Instruct-v0.3,train,1531,dev,1,1,False,437,5
1701,case_e26ed440a9aa7767,Llama-2-7b-chat-hf,train,1532,train,2,0,True,195,4
1701,case_4a525501e936db8d,Mistral-7B-Instruct-v0.3,train,1532,train,1,0,True,91,4
1701,case_d4affbd69e691c86,Llama-2-7b-chat-hf,train,1533,train,6,0,True,611,4
1701,case_c4a9648c95c0cfca,Mistral-7B-Instruct-v0.3,train,1533,train,1,0,True,594,4
1941,case_552454613a776617,Llama-2-7b-chat-hf,train,1536,train,1,0,True,510,4
1941,case_73bdc56c24dfbadf,Mistral-7B-Instruct-v0.3,train,1536,train,1,0,True,80,4
1941,case_47ecd1d2b2b513d9,Llama-2-7b-chat-hf,train,1537,train,1,1,False,416,4
1941,case_98b127f364ddc536,Mistral-7B-Instruct-v0.3,train,1537,train,1,0,True,158,4
707,case_ed8f99618b5691d6,Llama-2-7b-chat-hf,train,1538,train,1,0,True,90,4
707,case_5a90ee115bc1b34d,Mistral-7B-Instruct-v0.3,train,1538,train,1,0,True,88,4
707,case_bdeb9178e4484023,Llama-2-7b-chat-hf,train,1539,train,1,1,False,140,4
707,case_2de8aa8cb4065c48,Mistral-7B-Instruct-v0.3,train,1539,train,1,0,True,335,4
1469,case_3f687cf8906d5557,Llama-2-7b-chat-hf,train,1542,train,2,0,True,307,3
1469,case_2553ae5789a8e06a,Mistral-7B-Instruct-v0.3,train,1542,train,2,0,True,153,3
1469,case_569029eeb84ea8c8,Llama-2-7b-chat-hf,train,1543,train,1,1,False,440,3
1469,case_c983c461b2042f4c,Mistral-7B-Instruct-v0.3,train,1543,train,1,0,True,335,3
1399,case_fc9e3eb06625e2fc,Llama-2-7b-chat-hf,train,1547,train,1,1,False,414,5
1399,case_7db252550e521290,Mistral-7B-Instruct-v0.3,train,1547,train,1,0,True,139,5
1399,case_59d9a7aaac1cf626,Llama-2-7b-chat-hf,train,1548,train,3,1,False,655,5
1399,case_b4059915009cad8a,Mistral-7B-Instruct-v0.3,train,1548,train,1,0,True,419,5
2244,case_893137d286404a50,Llama-2-7b-chat-hf,train,1549,train,2,1,False,541,5
2244,case_0e5c7cd4e5635184,Mistral-7B-Instruct-v0.3,train,1549,train,1,0,True,376,5
2244,case_f38b6ba560e0a86b,Llama-2-7b-chat-hf,train,1550,train,1,1,False,581,5
2244,case_8d99e47404909098,Mistral-7B-Instruct-v0.3,train,1550,train,1,0,True,308,5
2029,case_00aafcdebaeadcae,Llama-2-7b-chat-hf,train,1551,train,5,2,False,927,1
2029,case_a226bc6ad06bba79,Mistral-7B-Instruct-v0.3,train,1551,train,4,1,False,709,1
2029,case_3a9a34c51d9f9614,Llama-2-7b-chat-hf,train,1552,train,3,0,True,740,1
2029,case_55124199064c4956,Mistral-7B-Instruct-v0.3,train,1552,train,2,0,True,406,1
524,case_900e8e2a6235fd9f,Llama-2-7b-chat-hf,train,1553,train,2,1,False,209,5
524,case_6719081204b6fb53,Mistral-7B-Instruct-v0.3,train,1553,train,1,0,True,107,5
524,case_bfa548cb481c8cd7,Llama-2-7b-chat-hf,train,1554,train,1,0,True,274,5
524,case_111658cd0ef461ea,Mistral-7B-Instruct-v0.3,train,1554,train,1,0,True,163,5
1244,case_03547eef79babf06,Llama-2-7b-chat-hf,train,1555,train,3,0,True,431,1
1244,case_285942dcda4d4b2f,Mistral-7B-Instruct-v0.3,train,1555,train,2,0,True,156,1
1244,case_8823d65dbf8517ff,Llama-2-7b-chat-hf,train,1556,train,3,0,True,306,1
1244,case_78d83f0a6778175a,Mistral-7B-Instruct-v0.3,train,1556,train,1,0,True,165,1
1047,case_3825cb54285042ad,Llama-2-7b-chat-hf,train,1561,train,2,0,True,215,3
1047,case_24f02c81169cdd8b,Mistral-7B-Instruct-v0.3,train,1561,train,1,0,True,129,3
1047,case_ecd2d5abf20090f5,Llama-2-7b-chat-hf,train,1562,train,2,1,False,518,3
1047,case_ec8c12554b715cc2,Mistral-7B-Instruct-v0.3,train,1562,train,3,0,True,501,3
2350,case_1204050c64e5933b,Llama-2-7b-chat-hf,train,1563,train,3,0,True,379,3
2350,case_0159f892763d9d6d,Mistral-7B-Instruct-v0.3,train,1563,train,1,0,True,148,3
2350,case_935d46a56ea63063,Llama-2-7b-chat-hf,train,1564,train,3,0,True,1286,3
2350,case_7085fbd058c6c53d,Mistral-7B-Instruct-v0.3,train,1564,train,1,0,True,296,3
597,case_b2e504d524926c96,Llama-2-7b-chat-hf,train,1565,train,1,0,True,629,3
597,case_ee5e39619084f483,Mistral-7B-Instruct-v0.3,train,1565,train,1,1,False,421,3
597,case_06222646e5d2f98b,Llama-2-7b-chat-hf,train,1566,train,2,1,False,1182,3
597,case_fee3485339b2f5af,Mistral-7B-Instruct-v0.3,train,1566,train,3,1,False,918,3
1826,case_6af8d35b00dbdfbd,Llama-2-7b-chat-hf,train,1569,train,2,1,False,406,3
1826,case_66ca457b2cb70ec1,Mistral-7B-Instruct-v0.3,train,1569,train,1,0,True,103,3
1826,case_0506fbcbceeb6721,Llama-2-7b-chat-hf,train,1570,train,2,0,True,560,3
1826,case_785a3335dc3a9f82,Mistral-7B-Instruct-v0.3,train,1570,train,1,0,True,214,3
1161,case_a515c61ec5b2ede0,Llama-2-7b-chat-hf,train,1571,train,1,1,False,574,5
1161,case_04d111eb237b8110,Mistral-7B-Instruct-v0.3,train,1571,train,1,0,True,321,5
1161,case_2e9437d534be1c99,Llama-2-7b-chat-hf,train,1572,train,1,1,False,503,5
1161,case_a8cebfa196225ea6,Mistral-7B-Instruct-v0.3,train,1572,train,2,0,True,351,5
603,case_940b17729b472d70,Llama-2-7b-chat-hf,train,1573,train,3,1,False,773,1
603,case_03552025f5f4d7be,Mistral-7B-Instruct-v0.3,train,1573,train,1,0,True,442,1
603,case_3776d7c4c3fee466,Llama-2-7b-chat-hf,train,1574,train,1,0,True,827,1
603,case_f488dc0c24a61e50,Mistral-7B-Instruct-v0.3,train,1574,train,1,0,True,357,1
392,case_4e8b24cb26ac925b,Llama-2-7b-chat-hf,train,1575,train,1,0,True,353,3
392,case_4468669e03b2199c,Mistral-7B-Instruct-v0.3,train,1575,train,1,0,True,160,3
392,case_837f32a9e0e1aeec,Llama-2-7b-chat-hf,train,1576,train,2,1,False,464,3
392,case_8a0e026b10bc1d90,Mistral-7B-Instruct-v0.3,train,1576,train,2,0,True,374,3
170,case_a7ec14c025fa0a1f,Llama-2-7b-chat-hf,train,1577,train,2,0,True,407,5
170,case_1e395614162c2acb,Mistral-7B-Instruct-v0.3,train,1577,train,1,0,True,171,5
170,case_d39b410c199af591,Llama-2-7b-chat-hf,train,1578,train,3,0,True,422,5
170,case_1573d785578f4357,Mistral-7B-Instruct-v0.3,train,1578,train,1,0,True,202,5
635,case_03fb9a998f3bf129,Llama-2-7b-chat-hf,train,1579,dev,3,1,False,349,1
635,case_4ac305a0fcdb58b4,Mistral-7B-Instruct-v0.3,train,1579,dev,2,0,True,158,1
1906,case_a6158a2684d71e13,Llama-2-7b-chat-hf,train,1580,train,1,2,False,586,3
1906,case_6c370871ab98cf45,Mistral-7B-Instruct-v0.3,train,1580,train,1,0,True,168,3
1906,case_8b4ea812da2d8345,Llama-2-7b-chat-hf,train,1581,train,1,0,True,470,3
1906,case_5d563a9fa6988f64,Mistral-7B-Instruct-v0.3,train,1581,train,1,0,True,378,3
2123,case_69a984b6bfaaba74,Llama-2-7b-chat-hf,train,1582,train,2,0,True,178,1
2123,case_62eff667bac7a5b3,Mistral-7B-Instruct-v0.3,train,1582,train,1,0,True,110,1
2123,case_6cec18142ac07736,Llama-2-7b-chat-hf,train,1583,train,1,0,True,582,1
2123,case_2f218d4d0e58c02d,Mistral-7B-Instruct-v0.3,train,1583,train,1,0,True,212,1
2053,case_7eabfe7003bb8f28,Llama-2-7b-chat-hf,train,1584,train,2,0,True,763,2
2053,case_7950fc58b2e01d3f,Mistral-7B-Instruct-v0.3,train,1584,train,1,0,True,396,2
2053,case_8256508c32e37df8,Llama-2-7b-chat-hf,train,1585,train,3,1,False,439,2
2053,case_bde44d3f7d765932,Mistral-7B-Instruct-v0.3,train,1585,train,1,0,True,325,2
1697,case_ac88aa83455c9cd2,Llama-2-7b-chat-hf,train,1587,train,5,1,False,988,3
1697,case_aa95565f4e09a73c,Mistral-7B-Instruct-v0.3,train,1587,train,1,0,True,254,3
1697,case_5c79cedbabdacdd0,Llama-2-7b-chat-hf,train,1588,train,3,1,False,624,3
1697,case_e20a64d55e57168a,Mistral-7B-Instruct-v0.3,train,1588,train,1,1,False,554,3
1507,case_c4f6326ba7d81a0d,Llama-2-7b-chat-hf,train,1589,train,2,2,False,640,1
1507,case_b18963e5f432c60f,Mistral-7B-Instruct-v0.3,train,1589,train,1,0,True,204,1
1507,case_7e5ffb796a01dc06,Llama-2-7b-chat-hf,train,1590,train,2,0,True,702,1
1507,case_fc3f4d38047dcf5b,Mistral-7B-Instruct-v0.3,train,1590,train,1,0,True,341,1
1232,case_315031e7a3aef8ed,Llama-2-7b-chat-hf,train,1591,train,2,1,False,689,1
1232,case_89593e6d7c6b1bc9,Mistral-7B-Instruct-v0.3,train,1591,train,1,0,True,193,1
1232,case_3afad63b1b6bc434,Llama-2-7b-chat-hf,train,1592,train,3,2,False,753,1
1232,case_e4a0befc66481692,Mistral-7B-Instruct-v0.3,train,1592,train,1,0,True,688,1
2291,case_40633c52cf58f0c3,Llama-2-7b-chat-hf,train,1593,train,1,0,True,227,5
2291,case_1a6fe272cbb55356,Mistral-7B-Instruct-v0.3,train,1593,train,1,0,True,102,5
2291,case_2c157dab1fccf8e0,Llama-2-7b-chat-hf,train,1594,train,1,1,False,233,5
2291,case_7a45ae1c403a3ddd,Mistral-7B-Instruct-v0.3,train,1594,train,1,0,True,230,5
2203,case_b8fc6fc4e3f864ae,Llama-2-7b-chat-hf,train,1595,train,4,0,True,453,4
2203,case_a7122cb3d60b6e95,Mistral-7B-Instruct-v0.3,train,1595,train,1,0,True,114,4
2203,case_cc7d3c8b44d16937,Llama-2-7b-chat-hf,train,1596,train,3,1,False,332,4
2203,case_dede07bb76cfda9f,Mistral-7B-Instruct-v0.3,train,1596,train,2,0,True,208,4
1714,case_1a2a7523a15dc079,Llama-2-7b-chat-hf,train,1597,train,1,0,True,159,1
1714,case_f59ad5e78a5c8d60,Mistral-7B-Instruct-v0.3,train,1597,train,1,0,True,123,1
1714,case_b02da0bc587555b7,Llama-2-7b-chat-hf,train,1598,train,1,1,False,526,1
1714,case_d5afbad16ae4e2fe,Mistral-7B-Instruct-v0.3,train,1598,train,1,0,True,315,1
789,case_016149b823ec2b78,Llama-2-7b-chat-hf,train,1600,train,2,0,True,190,1
789,case_dd0ddd6fcb2a1b43,Mistral-7B-Instruct-v0.3,train,1600,train,1,0,True,247,1
789,case_97472e3a62032cf3,Llama-2-7b-chat-hf,train,1601,train,2,1,False,187,1
789,case_8f299c76bd86e74f,Mistral-7B-Instruct-v0.3,train,1601,train,1,0,True,384,1
56,case_65a0a14ecba58d0b,Llama-2-7b-chat-hf,train,1602,train,2,2,False,964,1
56,case_87cb3bb150ac7d8d,Mistral-7B-Instruct-v0.3,train,1602,train,1,0,True,404,1
56,case_f0d03177086a7b3e,Llama-2-7b-chat-hf,train,1603,train,2,1,False,872,1
56,case_7689ad0410b7d871,Mistral-7B-Instruct-v0.3,train,1603,train,2,0,True,437,1
1524,case_a5be522049e1dbca,Llama-2-7b-chat-hf,train,1604,train,2,0,True,361,1
1524,case_49da5977cf1c5a46,Mistral-7B-Instruct-v0.3,train,1604,train,2,0,True,195,1
1524,case_e9cc6af2aa1dad9b,Llama-2-7b-chat-hf,train,1605,train,3,1,False,583,1
1524,case_747e3d1aaf7c9e41,Mistral-7B-Instruct-v0.3,train,1605,train,2,0,True,309,1
1116,case_81e8bd8867ef227a,Llama-2-7b-chat-hf,train,1606,train,2,2,False,374,5
1116,case_4e45707f9923666a,Mistral-7B-Instruct-v0.3,train,1606,train,2,1,False,99,5
1116,case_c04d9447adaf15f0,Llama-2-7b-chat-hf,train,1607,train,2,1,False,349,5
1116,case_aa18fe7f95adef9d,Mistral-7B-Instruct-v0.3,train,1607,train,2,3,False,168,5
1748,case_d9556646dd3dd729,Llama-2-7b-chat-hf,train,1608,train,1,1,False,361,5
1748,case_89f0654cd604f567,Mistral-7B-Instruct-v0.3,train,1608,train,1,1,False,228,5
1748,case_a2f1aeb03f4eeb70,Llama-2-7b-chat-hf,train,1609,train,1,0,True,866,5
1748,case_1b897118cc962322,Mistral-7B-Instruct-v0.3,train,1609,train,1,0,True,270,5
1820,case_c4a98a7e2c37d6cf,Llama-2-7b-chat-hf,train,1610,dev,1,0,True,544,5
1820,case_85cd3f30aef0aab7,Mistral-7B-Instruct-v0.3,train,1610,dev,1,0,True,347,5
1820,case_b16a748e420b076a,Llama-2-7b-chat-hf,train,1611,dev,1,0,True,349,5
1820,case_80d89390bf537c6a,Mistral-7B-Instruct-v0.3,train,1611,dev,1,0,True,240,5
837,case_35b4429685dec7c5,Llama-2-7b-chat-hf,train,1612,train,1,1,False,999,4
837,case_7586ae3a6038b65a,Mistral-7B-Instruct-v0.3,train,1612,train,1,0,True,678,4
837,case_b2a4739a68fc0752,Llama-2-7b-chat-hf,train,1613,train,5,1,False,1785,4
837,case_d8cdbc381836bea1,Mistral-7B-Instruct-v0.3,train,1613,train,1,1,False,540,4
1331,case_58d7d0c3add6d58b,Llama-2-7b-chat-hf,train,1614,train,1,0,True,302,4
1331,case_b7ec9ec534e90830,Mistral-7B-Instruct-v0.3,train,1614,train,2,0,True,353,4
1564,case_5a13c6ca95985649,Llama-2-7b-chat-hf,train,1615,train,1,1,False,1515,5
1564,case_d8675f05ed872489,Mistral-7B-Instruct-v0.3,train,1615,train,1,0,True,227,5
1564,case_fa4fd82d2fc80846,Llama-2-7b-chat-hf,train,1616,train,1,1,False,765,5
1564,case_eb66af4e16321810,Mistral-7B-Instruct-v0.3,train,1616,train,1,0,True,201,5
1918,case_aa8d708b4e76ca96,Llama-2-7b-chat-hf,train,1617,dev,1,0,True,593,2
1918,case_1f5589cb152f7265,Mistral-7B-Instruct-v0.3,train,1617,dev,1,0,True,194,2
2065,case_b2a641303a707bdd,Llama-2-7b-chat-hf,train,1618,dev,3,1,False,222,3
2065,case_517735be0a00ea52,Mistral-7B-Instruct-v0.3,train,1618,dev,2,0,True,87,3
2065,case_23d766c28d3b7d06,Llama-2-7b-chat-hf,train,1619,dev,2,1,False,311,3
2065,case_8c68bf418c7ed93a,Mistral-7B-Instruct-v0.3,train,1619,dev,1,1,False,297,3
1090,case_01a95e164a031400,Llama-2-7b-chat-hf,train,1620,train,2,1,False,460,5
1090,case_392522f3dbbc187d,Mistral-7B-Instruct-v0.3,train,1620,train,2,1,False,214,5
1090,case_d53c4bed944adcee,Llama-2-7b-chat-hf,train,1621,train,2,1,False,416,5
1090,case_527ba67233a41928,Mistral-7B-Instruct-v0.3,train,1621,train,1,0,True,265,5
1157,case_31c484373d8bf330,Llama-2-7b-chat-hf,train,1622,train,2,1,False,312,1
1157,case_a2813e44c67aaeb0,Mistral-7B-Instruct-v0.3,train,1622,train,2,0,True,211,1
1157,case_827b3f0010beb4e4,Llama-2-7b-chat-hf,train,1623,train,2,1,False,411,1
1157,case_01431f157b35db35,Mistral-7B-Instruct-v0.3,train,1623,train,1,0,True,262,1
1391,case_f49c640bd9c7cad6,Llama-2-7b-chat-hf,train,1624,train,1,0,True,353,2
1391,case_1f5efd8dd3ebe690,Mistral-7B-Instruct-v0.3,train,1624,train,1,0,True,174,2
1391,case_a2bab555e5878892,Llama-2-7b-chat-hf,train,1625,train,1,1,False,548,2
1391,case_ab079e7610051a8c,Mistral-7B-Instruct-v0.3,train,1625,train,1,0,True,232,2
1044,case_e4d61d160b89cafb,Llama-2-7b-chat-hf,train,1626,train,8,1,False,1038,5
1044,case_7615e47209a08964,Mistral-7B-Instruct-v0.3,train,1626,train,3,1,False,298,5
1044,case_d26488d69e25f2ce,Llama-2-7b-chat-hf,train,1627,train,9,2,False,1122,5
1044,case_f6265a6a208e31a4,Mistral-7B-Instruct-v0.3,train,1627,train,2,1,False,426,5
1510,case_209f7e35e723f031,Llama-2-7b-chat-hf,train,1628,train,1,0,True,486,1
1510,case_e5b57d0516c864b4,Mistral-7B-Instruct-v0.3,train,1628,train,1,1,False,362,1
1510,case_ca7711435e8b2b68,Llama-2-7b-chat-hf,train,1629,train,1,1,False,533,1
1510,case_316230dc7f963c83,Mistral-7B-Instruct-v0.3,train,1629,train,1,2,False,271,1
36,case_8ed88bc5381aae6a,Llama-2-7b-chat-hf,train,1630,dev,3,1,False,294,5
36,case_32e97ffe6ad02181,Mistral-7B-Instruct-v0.3,train,1630,dev,1,0,True,246,5
36,case_7b3b08c0f3d13038,Llama-2-7b-chat-hf,train,1631,dev,4,0,True,527,5
36,case_94b093f337305208,Mistral-7B-Instruct-v0.3,train,1631,dev,2,0,True,435,5
1474,case_e2aaffd5dbabee81,Llama-2-7b-chat-hf,train,1632,train,2,0,True,242,3
1474,case_7529d2b78c655497,Mistral-7B-Instruct-v0.3,train,1632,train,1,0,True,140,3
1474,case_aa401609abbe56f6,Llama-2-7b-chat-hf,train,1633,train,2,1,False,275,3
1474,case_059584bd9c13ff73,Mistral-7B-Instruct-v0.3,train,1633,train,2,0,True,218,3
115,case_3c94b50dbd75e8da,Llama-2-7b-chat-hf,train,1634,train,3,0,True,643,2
115,case_5c7811fedfa3a7d5,Mistral-7B-Instruct-v0.3,train,1634,train,1,0,True,367,2
115,case_81f7afe50e93024c,Llama-2-7b-chat-hf,train,1635,train,4,1,False,513,2
115,case_db03c449db529a15,Mistral-7B-Instruct-v0.3,train,1635,train,2,0,True,381,2
1271,case_6f06c97e299616ed,Llama-2-7b-chat-hf,train,1636,train,2,1,False,259,4
1271,case_aa5abbac08311177,Mistral-7B-Instruct-v0.3,train,1636,train,1,0,True,271,4
1271,case_23f5cecd116e5daa,Llama-2-7b-chat-hf,train,1637,train,4,2,False,890,4
1271,case_59d36d7b299ada90,Mistral-7B-Instruct-v0.3,train,1637,train,1,0,True,331,4
1985,case_c311054a1e9ff6f6,Llama-2-7b-chat-hf,train,1638,train,1,0,True,258,1
1985,case_2b2691702253865c,Mistral-7B-Instruct-v0.3,train,1638,train,1,0,True,211,1
1985,case_2521b9c1658c2844,Llama-2-7b-chat-hf,train,1639,train,1,1,False,512,1
1985,case_5568b291221fc0ef,Mistral-7B-Instruct-v0.3,train,1639,train,1,0,True,197,1
55,case_0866c08ae8465ca1,Llama-2-7b-chat-hf,train,1642,train,1,1,False,673,4
55,case_5a31f1adaeff7854,Mistral-7B-Instruct-v0.3,train,1642,train,3,0,True,417,4
1625,case_d344e1232bee15b0,Llama-2-7b-chat-hf,train,1643,train,1,0,True,116,1
1625,case_5444c23475a07f19,Mistral-7B-Instruct-v0.3,train,1643,train,2,0,True,45,1
1900,case_c38706ce9d85146d,Llama-2-7b-chat-hf,train,1652,train,1,0,True,142,1
1900,case_e9c792bd7b6ef18b,Mistral-7B-Instruct-v0.3,train,1652,train,1,0,True,140,1
1900,case_59951bc21d2ddf36,Llama-2-7b-chat-hf,train,1653,train,2,0,True,614,1
1900,case_3fbd9f9d30c5c91f,Mistral-7B-Instruct-v0.3,train,1653,train,1,0,True,169,1
1155,case_02ab610e2ddedcb5,Llama-2-7b-chat-hf,train,1656,train,1,0,True,547,5
1155,case_06541cbc21a1b884,Mistral-7B-Instruct-v0.3,train,1656,train,1,0,True,150,5
1155,case_5acbb6c00895752d,Llama-2-7b-chat-hf,train,1657,train,1,0,True,267,5
1155,case_96d6347a55ec2c19,Mistral-7B-Instruct-v0.3,train,1657,train,1,1,False,341,5
1207,case_662838fa009e6428,Llama-2-7b-chat-hf,train,1658,train,1,0,True,348,4
1207,case_d1c9b6fd32092ad3,Mistral-7B-Instruct-v0.3,train,1658,train,1,0,True,158,4
1207,case_60bf5bc4abddb284,Llama-2-7b-chat-hf,train,1659,train,1,1,False,1012,4
1207,case_2d4dde596fb7bcf5,Mistral-7B-Instruct-v0.3,train,1659,train,1,2,False,480,4
1517,case_01e4bd98748126e0,Llama-2-7b-chat-hf,train,1660,train,3,1,False,436,3
1517,case_0e77b900090ca090,Mistral-7B-Instruct-v0.3,train,1660,train,2,0,True,214,3
1517,case_9e8549647f0bb826,Llama-2-7b-chat-hf,train,1661,train,4,1,False,630,3
1517,case_34f1b6520a5af991,Mistral-7B-Instruct-v0.3,train,1661,train,1,0,True,354,3
1344,case_4a4379a38ac0cf63,Llama-2-7b-chat-hf,train,1662,train,1,0,True,135,3
1344,case_741e51ac2fdb0ca9,Mistral-7B-Instruct-v0.3,train,1662,train,1,0,True,123,3
1344,case_fb6c1291a598b08f,Llama-2-7b-chat-hf,train,1663,train,1,1,False,194,3
1344,case_4d3e05ed6b7bf043,Mistral-7B-Instruct-v0.3,train,1663,train,1,0,True,224,3
1948,case_4b8a5580aef5c365,Llama-2-7b-chat-hf,train,1664,train,2,2,False,444,3
1948,case_f58543cc24db6298,Mistral-7B-Instruct-v0.3,train,1664,train,1,0,True,280,3
1948,case_4956a97443687b72,Llama-2-7b-chat-hf,train,1665,train,2,1,False,659,3
